2319;Call Signal;Blue;Move one of your Pokémon that is in the Ultra Space to a point 2 steps away from this Pokémon ;10;24
2320;All-Out Pummelling;White Z-Move;Attaches a Cracked marker to opposing Pokémon in a straight line directly behind the battle opponent;483;96
2321;Savage Spin-Out;White Z-Move;Attaches a MP-2 marker to opposing Pokémon within 2 steps.;375;96
2322;Sucker Punch;Gold;;414;32
2323;Miss;Red;;10;4
2324;Swords Dance;White;Spin again until an attack other than Swords Dance is spun. Damage Attacks deal x2 damage;10;32
2325;Ice Beam;White;If this Pokémon is knocked out, the battle opponent becomes frozen.;517;24
2326;Dodge;Blue;;10;4
2327;Black Hole Eclipse;White Z-Move;Reduces the opponetn's Z-Move gauge by two thirds of its max value;376;96
2328;Plate Gnawing;Purple;Nullifies the effects of one of the opponent's in-use plates, and that plate counts as having been used.;387;28
2329;Shadow Sneak;Gold;;513;32
2330;Shadow Beam;White;In the battle opponent's next battle, that Pokémon's Purple Attacks become misses;521;28
2331;Miss;Red;;10;8
2332;Never-Ending Nightmare;White Z-Move;All opposing Pokémon on the field spin. Those that spin White Attacks get an MP-1 marker.;386;96
2333;Black Hole Eclipse;White Z-Move;Reduces the opponetn's Z-Move gauge by two thirds of its max value;344;96
2334;Shadow Sneak;Gold;;363;20
2335;Curse;Purple;Attach a Curse marker to the battle opponent. (A Pokémon that is knocked out in this condition is excluded from the duel.);272;28
2336;Knock Off;White;Nullifies the effects of one of this Pokémon's battle opponent's in-use plates, and that plate counts as having been used;552;44
2337;Miss;Red;;10;4
2338;Never-Ending Nightmare;White Z-Move;All opposing Pokémon on the field spin. Those that spin White Attacks get an MP-1 marker.;429;96
2339;Hyper Beam;White;If the battle opponent is knocked out, the next turn will always be the other player's;399;56
2340;Miss;Red;;10;4
2341;Storm;Purple;All neighbour Pokémon are moved to the bench and gain Wait.;274;36
2342;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;495;96
2343;Black Hole Eclipse;White Z-Move;Reduces the opponetn's Z-Move gauge by two thirds of its max value;482;96
2344;Miss;Red;;10;4
2345;Zap Cannon;White;The battle opponent, and the Pokémon in a straight line directly behind it, become paralyzed. Those Pokémon gain Wait.;300;28
2346;Dodge;Blue;;10;4
2347;Cable Lash;White;Deals x2 damage if the battle opponent is paralyzed.;455;36
2348;Miss;Red;;10;4
2349;Ultra Lightning;Blue;If there are any Pokémon in the Ultra Space, a Pokémon on the field spins. If it spins a White Attack, it becomes Paralyzed. Repeat this effect for each Pokémon in the Ultra Space;10;0
2350;Gigavolt Havoc;White Z-Move;The battle opponent and a succession of Pokémon adjacent to the battle opponent (other than this Pokémon) become paralyzed;470;96
2351;Fly;Purple;This Pokémon jumps over its battle opponent and lands 1-2 steps away.;380;8
2352;Flamethrower;White;If this Pokémon is knocked out, the battle opponent becomes burned.;343;28
2353;Miss;Red;;10;4
2354;Gyro Ball;White;Deals +30 damage if the battle opponent's MP is higher than this Pokémon's MP;344;32
2355;Fly;Purple;This Pokémon jumps over its battle opponent and lands 1-2 steps away.;357;8
2356;Rendezvous;Blue;This Pokémon and its battle opponent move to the Ultra Space outside of the field;10;16
2357;Supersonic Skystrike;White Z-Move;Any Pokémon adjacent to the battle opponent other than this Pokémon spin. Those that spin White Attacks move to the bench. This Pokémon gains Wait 3.;442;96
2358;Corkscrew Crash;White Z-Move;If the battle opponent is knocked out, then after the battle, this Pokémon moves to a point 2 steps away;452;96
2359;Miss;Red;;10;4
2360;Dragon Pulse;White;Deals +50 damage if the battle opponent is a Dragon-type Pokémon;312;40
2361;Miss;Red;;10;4
2362;Override;White;All adjacent Pokémon become paralyzzed;379;40
2363;Miss;Red;;10;4
2364;Miss;Blue;;10;4
2365;Gigavolt Havoc;White Z-Move;The battle opponent and a succession of Pokémon adjacent to the battle opponent (other than this Pokémon) become paralyzed;444;96
2366;Devastating Drake;Purple Z-Move;A Pokémon on the field spins. If it spins a Miss or a White Attack of 120 damage or more, it is knocked out;424;96
2367;Vacuum Wave;Gold;;414;16
2368;Miss;Red;;10;12
2369;Vacuum Wave;Gold;;563;16
2370;Ultra Blade;White;If there are any Pokémon in the Ultra Space, this damage is multiplied by the number of those Pokémon.;465;52
2371;Corkscrew Crash;White Z-Move;If the battle opponent is knocked out, then after the battle, this Pokémon moves to a point 2 steps away;349;96
2372;Bloom Doom;White Z-Move;Removes all special conditions from your Pokémon;523;96
2373;Seed Flare;White;If there are any poisoned and/or noxious Pokémon, this damage is multiplied by the number of those Pokémon. Removes all Poisoned and Noxious conditions from all Pokémon;335;24
2374;Quick Attack;Gold;;403;24
2375;Miss;Red;;10;4
2376;Dazzling Gleam;White;Opposing Pokémon adjacent to this Pokémon spin, and if they spin a Gold Attack, then they are knocked out;545;24
2377;Dodge;Blue;;10;20
2378;Supersonic Skystrike;White Z-Move;Any Pokémon adjacent to the battle opponent other than this Pokémon spin. Those that spin White Attacks move to the bench. This Pokémon gains Wait 3.;461;96
2379;Bloom Doom;White Z-Move;Removes all special conditions from your Pokémon;586;96
2380;Miss;Red;;10;4
2381;Heavy Slam;White;If the battle opponent has MP3 or higher, tis Pokémon takes no damage and the battle opponent is knocked out;382;20
2382;Protect;Blue;This Pokémon gains Wait;10;16
2383;Brutal Swing;Purple;Adjacent opposing Pokémon are knocked 1 step back. Those Pokémon gain Wait;400;16
2384;Miss;Red;;10;4
2385;Bedrock Breaker;White;Temporarily excludes its battle opponent from the duel if it is a Rock- or Fairy-type Pokémon. That Pokémon returns to the bench after 7 turns;395;36
2386;Corkscrew Crash;White Z-Move;If the battle opponent is knocked out, then after the battle, this Pokémon moves to a point 2 steps away;327;96
2387;Crunch;White;;547;16
2388;Miss;Red;;10;4
2389;Rockstorm;White;Moves all Fire-type and Flying-type Pokémon that are adjacent to this Pokémon to the bench;377;36
2390;Mountain Topple;White;All adjacent Pokémon on the field spin. Those that spin a Blue Attack are knocked out.;538;40
2391;Continental Crush;Purple Z-Move;The battle opponent and opposing Pokémon adjacent to the battle opponent gain Wait 9;445;96
2392;Black Hole Eclipse;White Z-Move;Reduces the opponetn's Z-Move gauge by two thirds of its max value;492;96
2393;Miss;Red;;10;4
2394;Fly;Purple;This Pokémon jumps over the battle opponent and lands 1-2 steps away.;367;16
2395;Freeze Shock;White;The battle opponent becomes paralyzed. If the battle opponent has Wait, the battle opponent is knocked out instead of this Pokémon;326;32
2396;Fly;Purple;This Pokémon jumps over the battle opponent and lands 1-2 steps away.;367;16
2397;Dodge;Blue;;10;4
2398;Fusion Bolt;White;If this Pokémon is not affected by a special condition and any of your Pokémon on the field has the Fusion Flare Attack, exclude Pokémon knocked out by this Attack from the Duel.;329;24
2399;Subzero Slammer;White Z-Move;An opposing Pokémonwithin 2 steps becomes frozen;531;96
2400;Devastating Drake;Purple Z-Move;A Pokémon on the field spins. If it spins a Miss or a White Attack of 120 damage or more, it is knocked out;410;96
2401;Miss;Red;;10;4
2402;Draco Meteor;Purple;One other Pokémon on the field spins - if they spin a miss or a white Attack of 70 damage or more, they are knocked out.;252;16
2403;Ice Burn;White;The battle opponent becomes burned. If the battle opponent has Wait, the battle opponent is knocked out instead of this Pokémon;322;32
2404;Draco Meteor;Purple;One other Pokémon on the field spins - if they spin a miss or a white Attack of 70 damage or more, they are knocked out.;268;16
2405;Dodge;Blue;;10;4
2406;Fusion Flare;White;If this Pokémon is not affected by a special condition and any of your Pokémon on the field has the Fusion Bolt Attack, exclude Pokémon knocked out by this Attack from the Duel.;459;24
2407;Subzero Slammer;White Z-Move;An opposing Pokémonwithin 2 steps becomes frozen;542;96
2408;Devastating Drake;Purple Z-Move;A Pokémon on the field spins. If it spins a Miss or a White Attack of 120 damage or more, it is knocked out;405;96
2409;Sheer Cold;Purple;The battle opponent is knocked out. If the battle opponent is frozen, exclude it from the duel.;319;32
2410;Miss;Red;;10;4
2411;Ice Shard;Gold;Opposing Pokémon within 2 steps of this Pokémon spin. If the result is anything other than a Blue attack, the effects of Sphere plates used on those Pokémon are nullified;396;32
2412;Blizzard;White;If this Pokémon is knocked out, the battle opponent becomes frozen.;508;28
2413;Subzero Slammer;White Z-Move;An opposing Pokémonwithin 2 steps becomes frozen;527;96
2414;Dodge;Blue;;10;16
2415;Aura Sphere;Purple;Either the battle opponent or a Pokémon behind it in a straight line from this Pokémon is knocked out.;254;36
2416;Miss;Red;;10;4
2417;Bullet Punch;Gold;;600;40
2418;All-Out Pummelling;White Z-Move;Attaches a Cracked marker to opposing Pokémon in a straight line directly behind the battle opponent;494;96
2419;Corkscrew Crash;White Z-Move;If the battle opponent is knocked out, then after the battle, this Pokémon moves to a point 2 steps away;425;96
2420;Miss;Red;;10;8
2421;Precipice Blades;White;Spin for all opposing Pokémon on the field. If they spin a Miss (including a Miss due to Paralyzed or Burned conditions), they are knocked out. ;433;36
2422;Flamethrower;White;If this Pokémon is knocked out, the battle opponent becomes burned.;321;32
2423;Miss;Red;;10;4
2424;Dodge;Blue;;10;16
2425;Tectonic Rage;Purple Z-Move;Knocks out the battle opponent;417;96
2426;Inferno Overdrive;White Z-Move;The battle opponent and the Pokémon in a straight line directly behind it become burned.;319;96
2427;Hammer;White;If the battle opponent is knocked out, this Pokémon claims its previous spot and gains Wait.;385;40
2428;Multiblast;White;Knocks out all Pokémon that have Lock-On markers attached to them;423;32
2429;Revenge;White;This attack's damage is boosted by 20 for each Pokémon in your P.C.;400;16
2430;Miss;Red;;10;8
2431;Breakneck Blitz;White Z-Move;Pokémon knocked out by this Attack's damage are temporarily excluded from the duel, returning to the bench 7 turns later.;526;96
2432;Dodge;Blue;;10;8
2433;Miss;Red;;10;8
2434;Origin Pulse;Purple;Spin for all opposing Pokémon on the field. If they spin a Miss (including a Miss due to Paralyzed or Burned conditions), they are knocked out. If they spin a Blue Attack, they move to the bench and gain Wait;339;32
2435;Miss;Red;;10;4
2436;Dodge;Blue;;10;8
2437;Hydro Pump;White;;466;36
2438;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;531;96
2439;Water Jump;Blue;This Pokémon can move to a point that is 2 steps away. In that case, it gains Wait.;10;12
2440;Miss;Red;;10;8
2441;Secret Sword;Purple;Spin for an opposing Pokémon within 2 steps. If it spins a Miss or a White Attack of 100 damage or less, it is knocked out;329;24
2442;Miss;Red;;10;8
2443;Water Jump;Blue;This Pokémon can move to a point that is 2 steps away. In that case, it gains Wait.;10;12
2444;Aqua Jet;Gold;;562;36
2445;All-Out Pummelling;White Z-Move;Attaches a Cracked marker to opposing Pokémon in a straight line directly behind the battle opponent;546;96
2446;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;358;96
2447;Miss;Red;;10;4
2448;Fire Blast;White;;352;40
2449;Miss;Red;;10;4
2450;Sucker Punch;Gold;;475;20
2451;Fiery Breath;Purple;The battle opponent becomes burned. You may spin for a Pokémon within 2 steps. If it spins a White Attack, that Pokémon becomes burned.;322;28
2452;Inferno Overdrive;White Z-Move;The battle opponent and the Pokémon in a straight line directly behind it become burned.;486;96
2453;Black Hole Eclipse;White Z-Move;Reduces the opponetn's Z-Move gauge by two thirds of its max value;412;96
2454;Miss;Red;;10;8
2455;Dragon Pulse;White;Deals +50 damage if the battle opponent is a Dragon-type Pokémon;403;40
2456;Outrage;White;This Pokémon becomes confused.;433;16
2457;Miss;Red;;10;8
2458;Push Aside;Purple;The battle opponent is moved to the bench and gains Wait.;348;24
2459;Breakneck Blitz;White Z-Move;Pokémon knocked out by this Attack's damage are temporarily excluded from the duel, returning to the bench 7 turns later.;301;96
2460;Devastating Drake;Purple Z-Move;A Pokémon on the field spins. If it spins a Miss or a White Attack of 120 damage or more, it is knocked out;414;96
2461;Miss;Red;;10;4
2462;Dodge;Blue;;10;4
2463;Perish Song;Purple;This Pokémon and all adjacent Pokémon gain a Curse marker. (A Pokémon that is knocked out in this condition is excluded from the duel);318;24
2464;Dodge;Blue;;10;4
2465;Dragon Dance;White;Spin again until an Attack other than Dragon Dance is spun. Damage Attacks deal +50 damage;10;20
2466;Dodge;Blue;;10;4
2467;Flamethrower;White;If this Pokémon is knocked out, the battle opponent becomes burned.;408;36
2468;Supersonic Skystrike;White Z-Move;Any Pokémon adjacent to the battle opponent other than this Pokémon spin. Those that spin White Attacks move to the bench. This Pokémon gains Wait 3.;509;96
2469;Devastating Drake;Purple Z-Move;A Pokémon on the field spins. If it spins a Miss or a White Attack of 120 damage or more, it is knocked out;429;96
2470;Miss;Red;;10;4
2471;Lunar Dance;Purple;Removes the asleep condition from your Pokémon and moves all your Pokémon that are in a P.C. To the benc. Then, this Pokémon moves to your P.C.;378;28
2472;Ice Beam;White;If this Pokémon is knocked out, the battle opponent becomes frozen.;547;20
2473;Dodge;Blue;;10;4
2474;Moonblast;White;;345;40
2475;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;445;96
2476;Venoshock;White;Deals x2 damage if the battle opponent is poisoned or noxious;520;28
2477;Miss;Red;;10;8
2478;Baneful Bunker;Blue;The battle opponent becomes poisoned;10;16
2479;Miss;Red;;10;4
2480;Poison Shower;Purple;The battle opponent becomes noxious. All poisoned Pokémon become noxious.;390;28
2481;Baneful Bunker;Blue;The battle opponent becomes poisoned;10;12
2482;Acid Downpour;White Z-Move;All opposing Pokémon on the field spin. Those that spin White Attacks become Poisoned.;436;96
2483;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;320;96
